Date,Station,Entries
3/17/2023,Forest Glen,213.0
3/17/2023,Takoma,594.0
3/17/2023,U Street,1099.0
3/17/2023,Georgia Ave-Petworth,1024.0
3/17/2023,Shaw-Howard U,980.0
3/17/2023,L'Enfant Plaza,3599.0
3/17/2023,Archives,1565.0
3/17/2023,Gallery Place,3571.0
3/17/2023,Mt Vernon Sq,1268.0
3/17/2023,Fort Totten,1156.0
3/17/2023,Waterfront,848.0
3/17/2023,Federal Center SW,1101.0
3/17/2023,Navy Yard-Ballpark,1734.0
3/17/2023,Capitol South,2261.0
3/17/2023,Hyattsville Crossing,504.0
3/17/2023,Union Station,3771.0
3/17/2023,Rhode Island Ave,763.0
3/17/2023,NoMa-Gallaudet U,2256.0
3/17/2023,Eastern Market,919.0
3/17/2023,College Park-U of Md,876.0
3/17/2023,Anacostia,468.0
3/17/2023,Potomac Ave,394.0
3/17/2023,Greenbelt,674.0
3/17/2023,Congress Heights,233.0
3/17/2023,Southern Ave,231.0
3/17/2023,Stadium-Armory,371.0
3/17/2023,Naylor Road,131.0
3/17/2023,Suitland,211.0
3/17/2023,Branch Ave,234.0
3/17/2023,Deanwood,108.0
3/17/2023,Benning Road,185.0
3/17/2023,Cheverly,64.0
3/17/2023,Landover,49.0
3/17/2023,New Carrollton,432.0
3/17/2023,Addison Road,137.0
3/17/2023,Morgan Boulevard,80.0
3/17/2023,Downtown Largo,190.0
3/24/2023,Ashburn,146.0
3/24/2023,Loudoun Gateway,33.0
3/24/2023,Dulles Airport,613.0
3/24/2023,Innovation Center,168.0
3/24/2023,Herndon,125.0
3/24/2023,Reston Town Center,147.0
3/24/2023,Vienna,498.0
3/24/2023,Wiehle-Reston East,290.0
3/24/2023,Dunn Loring,307.0
3/24/2023,Greensboro,179.0
3/24/2023,Tysons,583.0
3/24/2023,West Falls Church,144.0
3/24/2023,McLean,312.0
3/24/2023,Shady Grove,756.0
3/24/2023,East Falls Church,400.0
3/24/2023,Rockville,394.0
3/24/2023,Ballston-MU,1479.0
3/24/2023,Twinbrook,396.0
3/24/2023,Virginia Sq-GMU,534.0
3/24/2023,North Bethesda,330.0
3/24/2023,Clarendon,661.0
3/24/2023,Court House,887.0
3/24/2023,Franconia-Springfield,390.0
3/24/2023,Medical Center,1322.0
3/24/2023,Rosslyn,1864.0
3/24/2023,Bethesda,1120.0
3/24/2023,Van Dorn Street,162.0
3/24/2023,Tenleytown-AU,1427.0
3/24/2023,Arlington Cemetery,499.0
3/24/2023,Foggy Bottom-GWU,4877.0
3/24/2023,Cleveland Park,502.0
3/24/2023,Pentagon City,1569.0
3/24/2023,Woodley Park,760.0
3/24/2023,Pentagon,2279.0
3/24/2023,Farragut West,3309.0
3/24/2023,Dupont Circle,3034.0
3/24/2023,Crystal City,1184.0
3/24/2023,Farragut North,3565.0
3/24/2023,McPherson Sq,2247.0
3/24/2023,King St-Old Town,684.0
3/24/2023,Ronald Reagan Washington National Airport,1423.0
3/24/2023,Braddock Road,393.0
3/24/2023,Eisenhower Ave,199.0
3/24/2023,Smithsonian,4946.0
3/24/2023,Federal Triangle,2341.0
3/24/2023,Metro Center,4964.0
3/24/2023,Columbia Heights,2089.0
3/24/2023,Glenmont,374.0
3/24/2023,Silver Spring,1105.0
3/24/2023,Wheaton,313.0
3/24/2023,Forest Glen,180.0
3/24/2023,Takoma,533.0
3/24/2023,U Street,1066.0
3/24/2023,Georgia Ave-Petworth,959.0
3/24/2023,Shaw-Howard U,964.0
3/24/2023,L'Enfant Plaza,3990.0
3/24/2023,Archives,1794.0
3/24/2023,Gallery Place,3527.0
3/24/2023,Mt Vernon Sq,706.0
3/24/2023,Fort Totten,1264.0
3/24/2023,Waterfront,800.0
3/24/2023,Federal Center SW,1232.0
3/24/2023,Judiciary Square,1411.0
3/24/2023,Navy Yard-Ballpark,1694.0
3/24/2023,West Hyattsville,272.0
3/24/2023,Capitol South,2657.0
3/24/2023,Hyattsville Crossing,389.0
3/24/2023,Union Station,3828.0
3/24/2023,Rhode Island Ave,714.0
3/24/2023,NoMa-Gallaudet U,2167.0
3/24/2023,Brookland-CUA,1077.0
3/24/2023,Eastern Market,922.0
3/24/2023,College Park-U of Md,334.0
3/24/2023,Anacostia,544.0
3/24/2023,Potomac Ave,408.0
3/24/2023,Greenbelt,489.0
3/24/2023,Congress Heights,204.0
3/24/2023,Southern Ave,225.0
3/24/2023,Stadium-Armory,397.0
3/24/2023,Naylor Road,117.0
3/24/2023,Suitland,213.0
3/24/2023,Minnesota Ave,219.0
3/24/2023,Branch Ave,231.0
3/24/2023,Deanwood,132.0
3/24/2023,Benning Road,197.0
3/24/2023,Cheverly,58.0
3/24/2023,Capitol Heights,107.0
3/24/2023,Landover,75.0
3/24/2023,New Carrollton,342.0
3/24/2023,Addison Road,130.0
3/24/2023,Morgan Boulevard,90.0
3/24/2023,Downtown Largo,173.0
3/31/2023,Ashburn,213.0
3/31/2023,Loudoun Gateway,42.0
3/31/2023,Dulles Airport,679.0
3/31/2023,Innovation Center,163.0
3/31/2023,Herndon,127.0
3/31/2023,Reston Town Center,180.0
3/31/2023,Vienna,744.0
3/31/2023,Wiehle-Reston East,381.0
3/31/2023,Spring Hill,212.0
3/31/2023,Dunn Loring,402.0
3/31/2023,Greensboro,255.0
3/31/2023,Tysons,692.0
3/31/2023,West Falls Church,193.0
3/31/2023,McLean,361.0
3/31/2023,Shady Grove,893.0
3/31/2023,East Falls Church,565.0
3/31/2023,Rockville,466.0
3/31/2023,Ballston-MU,1671.0
3/31/2023,Twinbrook,527.0
3/31/2023,Virginia Sq-GMU,609.0
3/31/2023,North Bethesda,421.0
3/31/2023,Clarendon,722.0
3/31/2023,Grosvenor-Strathmore,438.0
3/31/2023,Court House,981.0
3/31/2023,Franconia-Springfield,535.0
3/31/2023,Medical Center,1338.0
3/31/2023,Rosslyn,2350.0
3/31/2023,Bethesda,1422.0
3/31/2023,Van Dorn Street,221.0
3/31/2023,Friendship Heights,1065.0
3/31/2023,Tenleytown-AU,1493.0
3/31/2023,Arlington Cemetery,721.0
3/31/2023,Van Ness-UDC,842.0
3/31/2023,Foggy Bottom-GWU,5486.0
3/31/2023,Cleveland Park,677.0
3/31/2023,Pentagon City,1781.0
3/31/2023,Woodley Park,1477.0
3/31/2023,Pentagon,2459.0
3/31/2023,Farragut West,3522.0
3/31/2023,Dupont Circle,3409.0
3/31/2023,Crystal City,1483.0
3/31/2023,Farragut North,4011.0
3/31/2023,McPherson Sq,2309.0
3/31/2023,King St-Old Town,972.0
3/31/2023,Braddock Road,449.0
3/31/2023,Eisenhower Ave,222.0
3/31/2023,Huntington,443.0
3/31/2023,Smithsonian,5990.0
3/31/2023,Federal Triangle,2329.0
3/31/2023,Metro Center,5560.0
3/31/2023,Columbia Heights,2433.0
3/31/2023,Glenmont,540.0
3/31/2023,Silver Spring,1384.0
3/31/2023,Wheaton,397.0
3/31/2023,Takoma,663.0
3/31/2023,Georgia Ave-Petworth,1063.0
3/31/2023,Shaw-Howard U,1059.0
3/31/2023,L'Enfant Plaza,3864.0
3/31/2023,Archives,1829.0
3/31/2023,Gallery Place,4163.0
3/31/2023,Mt Vernon Sq,788.0
3/31/2023,Fort Totten,1266.0
3/31/2023,Waterfront,961.0
3/31/2023,Federal Center SW,1248.0
3/31/2023,Judiciary Square,3359.0
3/31/2023,Navy Yard-Ballpark,1803.0
3/31/2023,West Hyattsville,345.0
3/31/2023,Capitol South,2362.0
3/31/2023,Hyattsville Crossing,505.0
3/31/2023,Union Station,4138.0
3/31/2023,Rhode Island Ave,804.0
3/31/2023,NoMa-Gallaudet U,2437.0
3/31/2023,Brookland-CUA,1281.0
3/31/2023,Eastern Market,949.0
3/31/2023,College Park-U of Md,916.0
3/31/2023,Anacostia,566.0
3/31/2023,Potomac Ave,457.0
3/31/2023,Greenbelt,539.0
3/31/2023,Congress Heights,242.0
3/31/2023,Southern Ave,246.0
3/31/2023,Stadium-Armory,387.0
3/31/2023,Naylor Road,124.0
3/31/2023,Suitland,244.0
3/31/2023,Minnesota Ave,225.0
3/31/2023,Branch Ave,279.0
3/31/2023,Deanwood,121.0
3/31/2023,Benning Road,219.0
3/31/2023,Cheverly,71.0
3/31/2023,Capitol Heights,120.0
3/31/2023,Landover,85.0
3/31/2023,New Carrollton,479.0
3/31/2023,Addison Road,132.0
3/31/2023,Morgan Boulevard,89.0
3/31/2023,Downtown Largo,233.0
3/6/2023,Ashburn,77.0
3/6/2023,Loudoun Gateway,28.0
3/6/2023,Dulles Airport,485.0
3/6/2023,Innovation Center,125.0
3/6/2023,Herndon,81.0
3/6/2023,Reston Town Center,190.0
3/6/2023,Vienna,423.0
3/6/2023,Wiehle-Reston East,267.0
3/6/2023,Spring Hill,159.0
3/6/2023,Dunn Loring,256.0
3/6/2023,Greensboro,252.0
3/6/2023,Tysons,507.0
3/6/2023,West Falls Church,129.0
3/6/2023,McLean,336.0
3/6/2023,Shady Grove,481.0
3/6/2023,East Falls Church,311.0
3/6/2023,Rockville,398.0
3/6/2023,Ballston-MU,1221.0
3/6/2023,Twinbrook,375.0
3/6/2023,Virginia Sq-GMU,364.0
3/6/2023,North Bethesda,328.0
3/6/2023,Clarendon,525.0
3/6/2023,Grosvenor-Strathmore,287.0
3/6/2023,Court House,723.0
3/6/2023,Franconia-Springfield,291.0
3/6/2023,Medical Center,1670.0
3/6/2023,Rosslyn,2004.0
3/6/2023,Bethesda,1233.0
3/6/2023,Van Dorn Street,135.0
3/6/2023,Friendship Heights,936.0
3/6/2023,Tenleytown-AU,1380.0
3/6/2023,Arlington Cemetery,285.0
3/6/2023,Van Ness-UDC,627.0
3/6/2023,Foggy Bottom-GWU,5359.0
3/6/2023,Pentagon City,1127.0
3/6/2023,Woodley Park,837.0
3/6/2023,Pentagon,3060.0
3/6/2023,Farragut West,4526.0
3/6/2023,Dupont Circle,2792.0
3/6/2023,Farragut North,5129.0
3/6/2023,McPherson Sq,2732.0
3/6/2023,Ronald Reagan Washington National Airport,1226.0
3/6/2023,Braddock Road,373.0
3/6/2023,Eisenhower Ave,154.0
3/6/2023,Smithsonian,2402.0
3/6/2023,Federal Triangle,2143.0
3/6/2023,Metro Center,5631.0
3/6/2023,Columbia Heights,2031.0
3/6/2023,Glenmont,244.0
3/6/2023,Silver Spring,1019.0
3/6/2023,Wheaton,284.0
3/6/2023,Forest Glen,109.0
3/6/2023,Takoma,665.0
3/6/2023,U Street,865.0
3/6/2023,Georgia Ave-Petworth,797.0
3/6/2023,L'Enfant Plaza,3403.0
3/6/2023,Archives,1671.0
3/6/2023,Gallery Place,3220.0
3/6/2023,Mt Vernon Sq,680.0
3/6/2023,Fort Totten,1182.0
3/6/2023,Waterfront,805.0
3/6/2023,Federal Center SW,1045.0
3/6/2023,Judiciary Square,1738.0
3/6/2023,Navy Yard-Ballpark,1712.0
3/6/2023,West Hyattsville,286.0
3/6/2023,Capitol South,2214.0
3/6/2023,Hyattsville Crossing,381.0
3/6/2023,Union Station,3730.0
3/6/2023,Rhode Island Ave,622.0
3/6/2023,NoMa-Gallaudet U,2064.0
3/6/2023,Brookland-CUA,915.0
3/6/2023,Eastern Market,684.0
3/6/2023,College Park-U of Md,493.0
3/6/2023,Anacostia,568.0
3/6/2023,Potomac Ave,299.0
3/6/2023,Greenbelt,265.0
3/6/2023,Congress Heights,222.0
3/6/2023,Southern Ave,221.0
3/6/2023,Stadium-Armory,339.0
3/6/2023,Naylor Road,96.0
3/6/2023,Suitland,181.0
3/6/2023,Minnesota Ave,230.0
3/6/2023,Branch Ave,161.0
3/6/2023,Deanwood,151.0
3/6/2023,Benning Road,191.0
3/6/2023,Cheverly,49.0
3/6/2023,Capitol Heights,123.0
3/6/2023,Landover,45.0
3/6/2023,New Carrollton,309.0
3/6/2023,Addison Road,123.0
3/6/2023,Morgan Boulevard,84.0
3/6/2023,Downtown Largo,217.0
3/13/2023,Ashburn,95.0
3/13/2023,Loudoun Gateway,34.0
3/13/2023,Dulles Airport,534.0
3/13/2023,Innovation Center,170.0
3/13/2023,Herndon,69.0
3/13/2023,Reston Town Center,160.0
3/13/2023,Vienna,425.0
3/13/2023,Wiehle-Reston East,222.0
3/13/2023,Spring Hill,151.0
3/13/2023,Dunn Loring,274.0
3/13/2023,Greensboro,242.0
3/13/2023,Tysons,564.0
3/13/2023,West Falls Church,108.0
3/13/2023,McLean,318.0
3/13/2023,Shady Grove,523.0
3/13/2023,East Falls Church,281.0
3/13/2023,Rockville,330.0
3/13/2023,Ballston-MU,1162.0
3/13/2023,Twinbrook,352.0
3/13/2023,Virginia Sq-GMU,348.0
3/13/2023,North Bethesda,367.0
3/13/2023,Clarendon,511.0
3/13/2023,Grosvenor-Strathmore,246.0
3/13/2023,Court House,710.0
3/13/2023,Franconia-Springfield,308.0
3/13/2023,Medical Center,1655.0
3/13/2023,Rosslyn,1994.0
3/13/2023,Bethesda,1172.0
3/13/2023,Van Dorn Street,141.0
3/13/2023,Friendship Heights,926.0
3/13/2023,Tenleytown-AU,1065.0
3/13/2023,Arlington Cemetery,460.0
3/13/2023,Van Ness-UDC,763.0
3/13/2023,Foggy Bottom-GWU,4720.0
3/13/2023,Cleveland Park,377.0
3/13/2023,Pentagon City,1167.0
3/13/2023,Woodley Park,819.0
3/13/2023,Farragut West,4489.0
3/13/2023,Dupont Circle,2928.0
3/13/2023,Crystal City,1286.0
3/13/2023,Farragut North,4975.0
3/13/2023,McPherson Sq,2879.0
3/13/2023,King St-Old Town,647.0
3/13/2023,Ronald Reagan Washington National Airport,1559.0
3/13/2023,Braddock Road,347.0
3/13/2023,Eisenhower Ave,166.0
3/13/2023,Huntington,277.0
3/13/2023,Federal Triangle,2710.0
3/13/2023,Metro Center,5953.0
3/13/2023,Columbia Heights,1874.0
3/13/2023,Glenmont,271.0
3/13/2023,Silver Spring,962.0
3/13/2023,Wheaton,311.0
3/13/2023,Forest Glen,105.0
3/13/2023,Takoma,633.0
3/13/2023,U Street,939.0
3/13/2023,Georgia Ave-Petworth,761.0
3/13/2023,Shaw-Howard U,888.0
3/13/2023,L'Enfant Plaza,4182.0
3/13/2023,Archives,1897.0
3/13/2023,Gallery Place,3524.0
3/13/2023,Fort Totten,1097.0
3/13/2023,Waterfront,807.0
3/13/2023,Federal Center SW,1160.0
3/13/2023,Judiciary Square,1602.0
3/13/2023,Navy Yard-Ballpark,1646.0
3/13/2023,West Hyattsville,286.0
3/13/2023,Capitol South,2365.0
3/13/2023,Hyattsville Crossing,382.0
3/13/2023,Union Station,3964.0
3/13/2023,Rhode Island Ave,612.0
3/13/2023,NoMa-Gallaudet U,1973.0
3/13/2023,Brookland-CUA,1044.0
3/13/2023,Eastern Market,752.0
3/13/2023,College Park-U of Md,468.0
3/13/2023,Anacostia,552.0
3/13/2023,Potomac Ave,275.0
3/13/2023,Greenbelt,265.0
3/13/2023,Congress Heights,229.0
3/13/2023,Southern Ave,195.0
3/13/2023,Stadium-Armory,300.0
3/13/2023,Naylor Road,100.0
3/13/2023,Minnesota Ave,217.0
3/13/2023,Branch Ave,154.0
3/13/2023,Deanwood,133.0
3/13/2023,Benning Road,182.0
3/13/2023,Cheverly,71.0
3/13/2023,Capitol Heights,125.0
3/13/2023,Landover,44.0
3/13/2023,New Carrollton,302.0
3/13/2023,Addison Road,114.0
3/13/2023,Morgan Boulevard,76.0
3/13/2023,Downtown Largo,167.0
3/20/2023,Ashburn,66.0
3/20/2023,Loudoun Gateway,26.0
3/20/2023,Dulles Airport,647.0
3/20/2023,Innovation Center,140.0
3/20/2023,Herndon,106.0
3/20/2023,Reston Town Center,182.0
3/20/2023,Vienna,445.0
3/20/2023,Wiehle-Reston East,230.0
3/20/2023,Spring Hill,150.0
3/20/2023,Dunn Loring,266.0
3/20/2023,Greensboro,258.0
3/20/2023,Tysons,509.0
3/20/2023,West Falls Church,139.0
3/20/2023,McLean,322.0
3/20/2023,Shady Grove,567.0
3/20/2023,East Falls Church,322.0
3/20/2023,Rockville,394.0
3/20/2023,Ballston-MU,1190.0
3/20/2023,Twinbrook,390.0
3/20/2023,North Bethesda,346.0
3/20/2023,Clarendon,489.0
3/20/2023,Grosvenor-Strathmore,259.0
3/20/2023,Franconia-Springfield,321.0
3/20/2023,Medical Center,1572.0
3/20/2023,Bethesda,1188.0
3/20/2023,Van Dorn Street,132.0
3/20/2023,Friendship Heights,910.0
3/20/2023,Tenleytown-AU,1322.0
3/20/2023,Arlington Cemetery,360.0
3/20/2023,Foggy Bottom-GWU,5438.0
3/20/2023,Cleveland Park,444.0
3/20/2023,Pentagon City,1169.0
3/20/2023,Woodley Park,922.0
3/20/2023,Pentagon,2938.0
3/20/2023,Farragut West,4298.0
3/20/2023,Dupont Circle,2872.0
3/20/2023,Crystal City,1331.0
3/20/2023,Farragut North,5063.0
3/20/2023,McPherson Sq,2781.0
3/20/2023,King St-Old Town,787.0
3/20/2023,Ronald Reagan Washington National Airport,1622.0
3/20/2023,Braddock Road,357.0
3/20/2023,Eisenhower Ave,198.0
3/20/2023,Huntington,314.0
3/20/2023,Smithsonian,4062.0
3/20/2023,Federal Triangle,2375.0
3/20/2023,Metro Center,5888.0
3/20/2023,Columbia Heights,1901.0
3/20/2023,Glenmont,263.0
3/20/2023,Silver Spring,1082.0
3/20/2023,Wheaton,278.0
3/20/2023,Forest Glen,110.0
3/20/2023,Takoma,660.0
3/20/2023,U Street,924.0
3/20/2023,Georgia Ave-Petworth,894.0
3/20/2023,Shaw-Howard U,947.0
3/20/2023,L'Enfant Plaza,4004.0
3/20/2023,Archives,1786.0
3/20/2023,Gallery Place,3393.0
3/20/2023,Mt Vernon Sq,693.0
3/20/2023,Fort Totten,1145.0
3/20/2023,Waterfront,822.0
3/20/2023,Federal Center SW,1092.0
3/20/2023,Judiciary Square,1704.0
3/20/2023,Navy Yard-Ballpark,1628.0
3/20/2023,West Hyattsville,278.0
3/20/2023,Capitol South,2342.0
3/20/2023,Union Station,3749.0
3/20/2023,Rhode Island Ave,639.0
3/20/2023,NoMa-Gallaudet U,2048.0
3/20/2023,Brookland-CUA,1071.0
3/20/2023,Eastern Market,770.0
3/20/2023,College Park-U of Md,309.0
3/20/2023,Anacostia,598.0
3/20/2023,Potomac Ave,321.0
3/20/2023,Greenbelt,283.0
3/20/2023,Congress Heights,204.0
3/20/2023,Southern Ave,214.0
3/20/2023,Stadium-Armory,332.0
3/20/2023,Naylor Road,105.0
3/20/2023,Suitland,186.0
3/20/2023,Minnesota Ave,225.0
3/20/2023,Branch Ave,155.0
3/20/2023,Deanwood,140.0
3/20/2023,Benning Road,164.0
3/20/2023,Cheverly,64.0
3/20/2023,Capitol Heights,124.0
3/20/2023,Landover,52.0
3/20/2023,New Carrollton,354.0
3/20/2023,Addison Road,106.0
3/20/2023,Morgan Boulevard,81.0
3/27/2023,Ashburn,199.0
3/27/2023,Loudoun Gateway,42.0
3/27/2023,Dulles Airport,807.0
3/27/2023,Innovation Center,188.0
3/27/2023,Herndon,140.0
3/27/2023,Reston Town Center,207.0
3/27/2023,Vienna,670.0
3/27/2023,Wiehle-Reston East,346.0
3/27/2023,Spring Hill,158.0
3/27/2023,Dunn Loring,346.0
3/27/2023,Greensboro,284.0
3/27/2023,Tysons,568.0
3/27/2023,West Falls Church,160.0
3/27/2023,McLean,392.0
3/27/2023,Shady Grove,845.0
3/27/2023,East Falls Church,449.0
3/27/2023,Rockville,457.0
3/27/2023,Ballston-MU,1446.0
3/27/2023,Twinbrook,457.0
3/27/2023,Virginia Sq-GMU,460.0
3/27/2023,North Bethesda,373.0
3/27/2023,Clarendon,587.0
3/27/2023,Grosvenor-Strathmore,476.0
3/27/2023,Court House,911.0
3/27/2023,Medical Center,1633.0
3/27/2023,Rosslyn,2363.0
3/27/2023,Bethesda,1508.0
3/27/2023,Van Dorn Street,163.0
3/27/2023,Friendship Heights,1055.0
3/27/2023,Tenleytown-AU,1363.0
3/27/2023,Arlington Cemetery,508.0
3/27/2023,Van Ness-UDC,908.0
3/27/2023,Cleveland Park,428.0
3/27/2023,Pentagon City,1426.0
3/27/2023,Woodley Park,916.0
3/27/2023,Pentagon,3044.0
3/27/2023,Farragut West,4582.0
3/27/2023,Dupont Circle,3204.0
3/27/2023,Crystal City,1455.0
3/27/2023,Farragut North,5199.0
3/27/2023,McPherson Sq,2942.0
3/27/2023,King St-Old Town,850.0
3/27/2023,Braddock Road,408.0
3/27/2023,Eisenhower Ave,217.0
3/27/2023,Huntington,356.0
3/27/2023,Smithsonian,5109.0
3/27/2023,Federal Triangle,2904.0
3/27/2023,Metro Center,6267.0
3/27/2023,Columbia Heights,2062.0
3/27/2023,Glenmont,396.0
3/27/2023,Silver Spring,1162.0
3/27/2023,Wheaton,336.0
3/27/2023,Forest Glen,208.0
3/27/2023,Takoma,738.0
3/27/2023,U Street,1123.0
3/27/2023,Georgia Ave-Petworth,955.0
3/27/2023,L'Enfant Plaza,4350.0
3/27/2023,Mt Vernon Sq,798.0
3/27/2023,Fort Totten,1244.0
3/27/2023,Waterfront,818.0
3/27/2023,Federal Center SW,1329.0
3/27/2023,Judiciary Square,1835.0
3/27/2023,West Hyattsville,322.0
3/27/2023,Capitol South,2771.0
3/27/2023,Hyattsville Crossing,401.0
3/27/2023,Union Station,4289.0
3/27/2023,Rhode Island Ave,683.0
3/27/2023,NoMa-Gallaudet U,2259.0
3/27/2023,Brookland-CUA,1209.0
3/27/2023,Eastern Market,771.0
3/27/2023,College Park-U of Md,579.0
3/27/2023,Anacostia,640.0
3/27/2023,Potomac Ave,329.0
3/27/2023,Greenbelt,524.0
3/27/2023,Southern Ave,220.0
3/27/2023,Stadium-Armory,332.0
3/27/2023,Naylor Road,104.0
3/27/2023,Suitland,253.0
3/27/2023,Minnesota Ave,254.0
3/27/2023,Branch Ave,265.0
3/27/2023,Deanwood,138.0
3/27/2023,Benning Road,193.0
3/27/2023,Cheverly,58.0
3/27/2023,Capitol Heights,126.0
3/27/2023,Landover,66.0
3/27/2023,New Carrollton,425.0
3/27/2023,Addison Road,112.0
3/27/2023,Morgan Boulevard,84.0
3/27/2023,Downtown Largo,198.0
3/2/2023,Ashburn,102.0
3/2/2023,Loudoun Gateway,45.0
3/2/2023,Dulles Airport,466.0
3/2/2023,Innovation Center,162.0
3/2/2023,Herndon,108.0
3/2/2023,Reston Town Center,217.0
3/2/2023,Vienna,488.0
3/2/2023,Wiehle-Reston East,320.0
3/2/2023,Spring Hill,163.0
3/2/2023,Dunn Loring,319.0
3/2/2023,Greensboro,420.0
3/2/2023,Tysons,749.0
3/2/2023,West Falls Church,179.0
3/2/2023,McLean,610.0
3/2/2023,East Falls Church,413.0
3/2/2023,Rockville,442.0
3/2/2023,Ballston-MU,1534.0
3/2/2023,Twinbrook,458.0
3/2/2023,North Bethesda,456.0
3/2/2023,Clarendon,631.0
3/2/2023,Grosvenor-Strathmore,364.0
3/2/2023,Medical Center,1667.0
3/2/2023,Rosslyn,2668.0
3/2/2023,Bethesda,1451.0
3/2/2023,Van Dorn Street,162.0
3/2/2023,Friendship Heights,1051.0
3/2/2023,Tenleytown-AU,1509.0
3/2/2023,Van Ness-UDC,797.0
3/2/2023,Foggy Bottom-GWU,5924.0
3/2/2023,Cleveland Park,483.0
3/2/2023,Pentagon City,1303.0
3/2/2023,Woodley Park,866.0
3/2/2023,Pentagon,3242.0
3/2/2023,Farragut West,5651.0
3/2/2023,Crystal City,1643.0
3/2/2023,Farragut North,6440.0
3/2/2023,McPherson Sq,3434.0
3/2/2023,King St-Old Town,796.0
3/2/2023,Ronald Reagan Washington National Airport,1104.0
3/2/2023,Braddock Road,439.0
3/2/2023,Huntington,338.0
3/2/2023,Federal Triangle,2462.0
3/2/2023,Metro Center,7127.0
3/2/2023,Columbia Heights,2119.0
3/2/2023,Glenmont,342.0
3/2/2023,Silver Spring,1181.0
3/2/2023,Wheaton,343.0
3/2/2023,Forest Glen,143.0
3/2/2023,Takoma,725.0
3/2/2023,U Street,1016.0
3/2/2023,Shaw-Howard U,965.0
3/2/2023,L'Enfant Plaza,3834.0
3/2/2023,Archives,1600.0
3/2/2023,Gallery Place,4012.0
3/2/2023,Mt Vernon Sq,819.0
3/2/2023,Fort Totten,1288.0
3/2/2023,Waterfront,809.0
3/2/2023,Federal Center SW,1203.0
3/2/2023,Judiciary Square,1998.0
3/2/2023,Navy Yard-Ballpark,1984.0
3/2/2023,West Hyattsville,350.0
3/2/2023,Capitol South,2704.0
3/2/2023,Hyattsville Crossing,443.0
3/2/2023,Union Station,4165.0
3/2/2023,Rhode Island Ave,672.0
3/2/2023,NoMa-Gallaudet U,2598.0
3/2/2023,Brookland-CUA,1184.0
3/2/2023,Eastern Market,872.0
3/2/2023,College Park-U of Md,613.0
3/2/2023,Anacostia,598.0
3/2/2023,Potomac Ave,405.0
3/2/2023,Greenbelt,435.0
3/2/2023,Congress Heights,280.0
3/2/2023,Southern Ave,224.0
3/2/2023,Naylor Road,121.0
3/2/2023,Suitland,208.0
3/2/2023,Minnesota Ave,313.0
3/2/2023,Branch Ave,228.0
3/2/2023,Deanwood,126.0
3/2/2023,Benning Road,247.0
3/2/2023,Cheverly,60.0
3/2/2023,Capitol Heights,136.0
3/2/2023,New Carrollton,344.0
3/2/2023,Addison Road,140.0
3/2/2023,Morgan Boulevard,91.0
3/2/2023,Downtown Largo,209.0
3/9/2023,Ashburn,215.0
3/9/2023,Loudoun Gateway,63.0
3/9/2023,Dulles Airport,517.0
3/9/2023,Innovation Center,159.0
3/9/2023,Herndon,142.0
3/9/2023,Reston Town Center,215.0
3/9/2023,Vienna,773.0
3/9/2023,Wiehle-Reston East,494.0
3/9/2023,Spring Hill,188.0
3/9/2023,Dunn Loring,372.0
3/9/2023,Greensboro,403.0
3/9/2023,Tysons,749.0
3/9/2023,West Falls Church,176.0
3/9/2023,McLean,628.0
3/9/2023,Shady Grove,913.0
3/9/2023,East Falls Church,507.0
3/9/2023,Rockville,515.0
3/9/2023,Ballston-MU,1731.0
3/9/2023,Twinbrook,477.0
3/9/2023,Virginia Sq-GMU,601.0
3/9/2023,North Bethesda,456.0
3/9/2023,Clarendon,759.0
3/9/2023,Grosvenor-Strathmore,489.0
3/9/2023,Court House,975.0
3/9/2023,Franconia-Springfield,501.0
3/9/2023,Medical Center,1693.0
3/9/2023,Rosslyn,2882.0
3/9/2023,Bethesda,1693.0
3/9/2023,Van Dorn Street,169.0
3/9/2023,Friendship Heights,1201.0
3/9/2023,Tenleytown-AU,1392.0
3/9/2023,Arlington Cemetery,324.0
3/9/2023,Van Ness-UDC,810.0
3/9/2023,Foggy Bottom-GWU,6204.0
3/9/2023,Woodley Park,872.0
3/9/2023,Pentagon,3080.0
3/9/2023,Farragut West,5812.0
3/9/2023,Dupont Circle,3435.0
3/9/2023,Crystal City,1647.0
3/9/2023,Farragut North,6557.0
3/9/2023,McPherson Sq,3565.0
3/9/2023,King St-Old Town,850.0
3/9/2023,Ronald Reagan Washington National Airport,1330.0
3/9/2023,Eisenhower Ave,200.0
3/9/2023,Huntington,348.0
3/9/2023,Smithsonian,2823.0
3/9/2023,Federal Triangle,2730.0
3/9/2023,Metro Center,7214.0
3/9/2023,Columbia Heights,2024.0
3/9/2023,Glenmont,451.0
3/9/2023,Silver Spring,1304.0
3/9/2023,Wheaton,358.0
3/9/2023,Forest Glen,200.0
3/9/2023,Takoma,626.0
3/9/2023,U Street,1017.0
3/9/2023,Shaw-Howard U,653.0
3/9/2023,Archives,1717.0
3/9/2023,Gallery Place,4355.0
3/9/2023,Mt Vernon Sq,1123.0
3/9/2023,Fort Totten,1252.0
3/9/2023,Federal Center SW,1316.0
3/9/2023,Judiciary Square,2004.0
3/9/2023,Navy Yard-Ballpark,2196.0
3/9/2023,West Hyattsville,356.0
3/9/2023,Capitol South,2909.0
